CustomerID,AnnualIncome,SpendingScore,Age,Gender
4669,99546,3,14,Male
4670,73634,72,77,Male
4671,45999,34,99,Female
4672,11123,95,79,Male
4673,33556,1,48,Female
4674,18409,71,15,Female
4675,86743,47,10,Male
4676,49691,91,29,Female
4677,22343,1,99,Male
4678,54698,98,83,Female
4679,15784,1,73,Male
4680,20491,91,90,Male
4681,14718,32,43,Female
4682,26832,95,74,Male
4683,8177,21,88,Female
4684,56210,61,28,Male
4685,34854,24,61,Female
4686,43950,67,45,Female
4687,95051,3,60,Female
4688,10273,100,58,Female
4689,91192,11,14,Male
4690,67519,89,42,Female
4691,97275,51,96,Female
4692,45693,71,33,Female
4693,31174,6,29,Male
4694,69336,92,56,Male
4695,38827,59,71,Female
4696,72651,59,32,Male
4697,18640,16,25,Male
4698,62425,100,10,Male
4699,68363,19,65,Female
4700,85523,53,45,Male
4701,86437,40,70,Female
4702,86623,80,45,Female
4703,55438,1,100,Male
4704,37790,78,44,Female
4705,68038,25,35,Female
4706,25600,74,16,Female
4707,36171,5,96,Male
4708,13149,100,27,Male
4709,91779,1,50,Male
4710,32398,59,24,Male
4711,70886,40,27,Female
4712,129,96,29,Female
4713,34626,15,64,Female
4714,76514,82,66,Male
4715,8833,39,71,Female
4716,737,75,59,Male
4717,65875,10,62,Female
4718,84971,100,85,Female
4719,51524,1,63,Female
4720,66909,89,54,Female
4721,18866,42,39,Male
4722,18680,99,20,Female
4723,23412,1,59,Male
4724,65206,60,63,Male
4725,70766,33,92,Male
4726,88675,86,27,Female
4727,57693,6,56,Female
4728,93238,77,78,Male
4729,19116,1,100,Female
4730,99997,64,94,Male
4731,94452,58,54,Male
4732,68819,80,54,Male
4733,28602,1,41,Female
4734,59673,93,22,Male
4735,64708,44,22,Female
4736,40670,75,81,Female
4737,29810,5,88,Female
4738,44713,84,46,Male
4739,33290,9,92,Female
4740,83388,74,62,Male
4741,12674,21,37,Female
4742,89907,90,67,Female
4743,72644,1,47,Female
4744,64141,64,81,Male
4745,41247,50,38,Male
4746,75532,82,28,Female
4747,9780,22,18,Male
4748,9179,100,61,Female
4749,88306,14,78,Female
4750,78455,54,33,Male
4751,42154,47,81,Male
4752,28830,86,27,Female
4753,27729,1,57,Female
4754,94583,89,12,Female
4755,24067,55,13,Female
4756,2056,95,60,Male
4757,77712,18,29,Female
4758,86805,100,52,Male
4759,40151,12,17,Female
4760,89432,61,38,Female
4761,36085,19,30,Male
4762,9623,69,69,Female
4763,3061,11,18,Female
4764,39095,91,45,Female
4765,81443,28,31,Male
4766,76868,64,46,Female
4767,33490,1,22,Female
4768,86755,100,83,Male
4769,56088,11,97,Male
4770,2452,60,51,Female
4771,25345,22,17,Female
4772,59196,74,86,Male
4773,83220,9,59,Female
4774,51116,96,35,Female
4775,10731,52,61,Male
4776,76945,90,21,Male
4777,96344,16,19,Male
4778,19763,100,76,Female
4779,67975,14,38,Female
4780,87507,57,70,Male
4781,99248,47,90,Male
4782,50849,98,66,Male
4783,95619,1,21,Male
4784,26309,64,30,Male
4785,34553,54,57,Male
4786,59790,61,90,Female
4787,74874,7,36,Female
4788,46350,95,18,Female
4789,94792,1,71,Male
4790,49875,59,67,Female
4791,9586,37,25,Male
4792,63081,68,42,Female
4793,94461,3,44,Female
4794,39978,59,100,Male
4795,70207,25,56,Female
4796,65950,84,90,Male
4797,62002,14,24,Female
4798,87385,85,34,Male
4799,87592,1,13,Female
4800,55535,82,12,Male
4801,90818,44,59,Male
4802,24507,70,75,Female
4803,41495,20,96,Female
4804,982,90,28,Female
4805,54843,21,24,Female
4806,23636,90,78,Male
4807,83866,9,16,Female
4808,10108,100,67,Male
4809,52077,12,81,Female
4810,65197,58,79,Female
4811,37760,33,98,Male
4812,29024,95,78,Male
4813,36067,2,62,Female
4814,12941,85,17,Female
4815,51559,20,38,Female
4816,63410,92,78,Male
4817,25823,9,92,Female
4818,36992,80,26,Male
4819,10977,1,26,Male
4820,9218,80,31,Female
4821,15210,47,59,Female
4822,63721,65,39,Male
4823,40950,6,99,Female
4824,20782,77,29,Male
4825,29379,40,30,Male
4826,19984,69,68,Male
4827,13105,19,15,Male
4828,42032,79,78,Male
4829,40800,1,60,Female
4830,26240,64,52,Male
4831,64198,21,67,Male
4832,46176,100,26,Male
4833,85965,22,67,Female
4834,73653,79,97,Male
4835,94330,46,54,Female
4836,41936,92,76,Female
4837,81782,1,55,Male
4838,88627,79,19,Female
4839,51423,5,26,Female
4840,35539,66,53,Female
4841,29369,40,59,Female
4842,38469,64,72,Female
4843,60012,4,53,Female
4844,24642,84,76,Female
4845,92945,46,60,Male
4846,5691,65,58,Male
4847,95698,1,77,Male
4848,49330,81,10,Male
4849,27444,13,27,Female
4850,91951,81,16,Female
4851,45168,21,72,Female
4852,11230,98,24,Male
4853,27050,15,100,Male
4854,69110,74,31,Male
4855,19575,45,100,Female
4856,90388,84,52,Male
4857,24450,16,36,Female
4858,83040,100,99,Female
4859,21803,13,74,Female
4860,64587,68,24,Female
4861,56143,22,81,Female
4862,2413,85,88,Female
4863,10952,1,26,Female
4864,66686,66,18,Male
4865,47553,43,71,Male
4866,9808,65,64,Female
4867,8933,13,59,Male
4868,21883,76,88,Female
4869,43401,3,46,Male
4870,6861,66,83,Female
4871,46728,57,14,Male
4872,5943,86,73,Female
4873,33971,10,85,Male
4874,96905,66,82,Female
4875,23897,54,100,Female
4876,20114,93,15,Male
4877,50396,1,87,Male
4878,38973,96,53,Female
4879,13869,1,97,Female
4880,12122,75,26,Male
4881,21677,49,37,Female
4882,76794,88,95,Female
4883,19514,1,63,Female
4884,94633,64,66,Male
4885,80331,44,53,Male
4886,43755,89,86,Female
4887,47738,1,79,Female
4888,15839,94,16,Female
4889,26190,5,61,Female
4890,48974,91,25,Female
4891,70035,20,96,Female
4892,52414,63,55,Male
4893,48750,1,31,Male
4894,22925,84,94,Male
4895,68319,25,74,Male
4896,19192,59,12,Male
4897,49949,16,43,Male
4898,52243,96,63,Male
4899,78311,7,24,Female
4900,23958,53,66,Male
4901,37538,28,23,Male
4902,99341,95,42,Female
4903,24832,19,28,Female
4904,4073,60,45,Male
4905,55097,51,18,Male
4906,94961,58,29,Female
4907,71031,7,76,Male
4908,19928,81,82,Male
4909,70687,1,13,Female
4910,86284,72,50,Male
4911,6125,37,57,Female
4912,3134,80,73,Male
4913,33822,1,27,Male
4914,96102,76,91,Male
4915,5717,37,73,Female
4916,16289,78,74,Male
4917,12873,1,47,Male
4918,85488,82,80,Male
4919,67938,19,61,Female
4920,43007,84,13,Male
4921,58186,27,73,Female
4922,51431,65,85,Male
4923,17536,1,98,Female
4924,31653,82,70,Male
4925,25063,22,63,Female
4926,9241,74,69,Male
4927,1658,21,30,Male
4928,24437,99,72,Male
4929,89891,6,99,Male
4930,69902,66,15,Male
4931,62878,46,17,Male
4932,39316,77,97,Female
4933,72123,21,40,Male
4934,55329,58,76,Female
4935,22343,26,85,Female
4936,59538,81,24,Female
4937,79023,1,12,Female
4938,76380,79,58,Male
4939,43739,1,87,Female
4940,39116,78,69,Male
4941,17580,20,54,Female
4942,10607,84,38,Male
4943,76355,1,93,Female
4944,77236,71,58,Female
4945,36668,20,72,Female
4946,59426,62,54,Male
4947,90480,1,23,Male
4948,4601,76,33,Male
4949,17839,1,22,Female
4950,27848,65,19,Female
4951,40854,53,64,Male
4952,31558,95,75,Male
4953,40264,2,61,Female
4954,87191,79,21,Male
4955,45076,45,81,Female
4956,57505,57,78,Male
4957,28896,1,79,Male
4958,39916,92,81,Male
4959,67782,9,88,Female
4960,73185,74,57,Male
4961,41559,33,77,Female
4962,47972,77,47,Female
4963,3569,12,15,Female
4964,83845,71,77,Male
4965,87151,59,16,Male
4966,3824,81,67,Male
4967,75355,1,27,Female
4968,60022,84,22,Male
4969,98812,6,66,Female
4970,67381,56,44,Male
4971,59204,32,47,Female
4972,4629,69,49,Female
4973,31236,14,63,Female
4974,83120,59,47,Female
4975,50606,33,84,Male
4976,89893,61,74,Male
4977,39695,1,90,Male
4978,73410,100,90,Male
4979,83568,20,72,Male
4980,44870,77,28,Female
4981,9589,48,64,Female
4982,85772,80,99,Male
4983,25688,1,50,Female
4984,75019,66,15,Female
4985,45217,38,15,Female
4986,25358,72,25,Female
4987,28756,1,19,Female
4988,58097,83,82,Female
4989,18839,1,77,Female
4990,86569,63,27,Male
4991,13907,24,62,Female
4992,95017,62,39,Male
4993,3034,19,49,Female
4994,85488,73,38,Female
4995,18225,31,58,Male
4996,39612,74,55,Female
4997,39952,1,14,Male
4998,86246,89,90,Female
4999,31578,1,17,Female
5000,71519,69,47,Female
5001,36366,46,59,Female
5002,83422,69,17,Female
5003,98529,1,40,Female
5004,79618,91,92,Male
5005,22300,29,21,Female
5006,40285,73,97,Female
5007,20270,9,72,Female
5008,13698,96,84,Female
5009,39729,18,22,Female
5010,49948,89,86,Male
5011,4441,38,14,Female
5012,99405,74,17,Female
5013,14732,9,88,Male
5014,981,90,60,Female
5015,81666,45,87,Female
5016,10728,63,64,Male
5017,57935,6,19,Male
5018,74904,100,95,Male
5019,20156,1,13,Female
5020,83905,80,52,Female
5021,80084,39,94,Female
5022,76864,86,11,Male
5023,76022,3,57,Male
5024,16937,67,98,Female
5025,97276,55,51,Male
5026,60482,90,59,Female
5027,44885,1,88,Male
5028,20967,90,74,Male
5029,25052,1,65,Female
5030,80732,57,78,Female
5031,2506,27,49,Male
5032,60587,100,76,Male
5033,3090,19,58,Female
5034,80227,74,87,Female
5035,41025,32,100,Male
5036,12084,72,40,Male
5037,94328,5,14,Male
5038,61201,84,100,Female
5039,8036,10,59,Female
5040,37443,64,33,Male
5041,85359,56,57,Male
5042,67446,89,67,Female
5043,37377,3,58,Female
5044,57320,73,32,Female
5045,31941,48,36,Male
5046,3376,89,27,Female
5047,85865,1,53,Male
5048,59834,86,61,Female
5049,63983,9,73,Male
5050,65985,85,96,Male
5051,869,51,21,Male
5052,3659,79,18,Female
5053,79921,25,48,Male
5054,84873,68,88,Male
5055,91150,47,13,Female
5056,16246,56,56,Male
5057,11301,18,94,Female
5058,54435,78,10,Male
5059,24837,19,11,Male
5060,22778,56,99,Male
5061,57266,31,85,Male
5062,19521,64,68,Male
5063,79345,1,22,Female
5064,64385,82,24,Female
5065,40376,29,31,Female
5066,77400,70,86,Female
5067,99220,6,31,Female
5068,36775,95,39,Female
5069,51884,17,91,Female
5070,44676,78,79,Female
5071,62495,26,94,Female
5072,59534,86,62,Female
5073,50918,13,48,Male
5074,16543,69,88,Female
5075,78950,25,20,Female
5076,96487,75,49,Female
5077,78578,20,78,Female
5078,44898,87,30,Male
5079,54679,1,27,Female
5080,12939,67,13,Male
5081,39585,46,55,Male
5082,22942,85,83,Female
5083,48192,10,37,Female
5084,9297,62,75,Male
5085,64749,27,57,Male
5086,56305,61,87,Male
5087,81071,1,53,Female
5088,42238,92,73,Male
5089,46408,1,59,Male
5090,64808,58,18,Female
5091,11440,30,15,Female
5092,73703,81,24,Female
5093,21698,1,65,Male
5094,85864,96,77,Female
5095,58049,48,75,Female
5096,86298,94,53,Female
5097,77521,21,28,Male
5098,68908,93,30,Male
5099,91352,13,36,Female
5100,34247,70,50,Female
5101,70683,22,89,Male
5102,38345,98,57,Female
5103,42732,1,48,Female
5104,81785,92,28,Female
5105,34171,38,85,Female
5106,95320,83,51,Male
5107,3878,15,14,Male
5108,20881,94,95,Male
5109,59185,1,59,Female
5110,65792,81,67,Male
5111,23731,55,57,Male
5112,67602,63,11,Female
5113,94948,2,91,Male
5114,53326,78,36,Male
5115,46052,51,69,Male
5116,92114,83,37,Female
5117,87753,5,34,Male
5118,11093,99,84,Male
5119,5830,1,91,Male
5120,47287,71,47,Male
5121,28395,34,60,Male
5122,95002,71,25,Male
5123,76475,1,49,Male
5124,19195,94,57,Female
5125,83804,53,93,Female
5126,97357,73,11,Male
5127,92449,1,100,Male
5128,62245,76,71,Female
5129,43805,13,96,Male
5130,68264,71,15,Male
5131,96738,22,19,Male
5132,58204,98,10,Female
5133,80263,23,90,Male
5134,6846,89,24,Male
5135,49438,40,12,Female
5136,59682,71,65,Male
5137,22258,6,21,Female
5138,8444,85,42,Female
5139,66535,3,69,Female
5140,87477,90,58,Male
5141,43881,54,95,Female
5142,62278,67,81,Female
5143,96985,9,33,Female
5144,6895,68,56,Female
5145,12552,22,63,Male
5146,33630,79,77,Female
5147,45564,1,83,Male
5148,5849,100,14,Male
5149,45724,1,79,Female
5150,42730,71,43,Female
5151,3323,20,89,Male
5152,15437,84,37,Female
5153,10847,22,83,Male
5154,13487,65,97,Female
5155,11255,48,69,Male
5156,21305,78,36,Male
5157,33770,1,58,Female
5158,77932,77,87,Female
5159,63401,1,68,Female
5160,35297,77,32,Male
5161,83452,55,17,Male
5162,34189,67,16,Male
5163,84738,1,26,Female
5164,1195,78,55,Female
5165,5305,47,23,Male
5166,63090,81,11,Male
5167,42642,24,91,Male
5168,41604,96,97,Male
5169,71279,1,35,Male
5170,37632,79,71,Male
5171,88301,32,68,Male
5172,33149,65,40,Male
5173,70990,1,61,Male
5174,86724,84,20,Male
5175,23102,21,88,Male
5176,31957,64,56,Female
5177,73885,1,68,Female
5178,50478,100,18,Male
5179,2106,20,73,Female
5180,60666,69,100,Female
5181,34143,50,57,Male
5182,63925,96,94,Female
5183,49631,16,46,Female
5184,79789,70,97,Male
5185,74300,54,90,Female
5186,97449,59,84,Male
5187,61902,15,33,Female
5188,35242,100,32,Male
5189,99806,19,22,Male
5190,95967,58,51,Female
5191,71347,31,97,Female
5192,98410,78,10,Male
5193,22769,16,59,Female
5194,28859,57,60,Female
5195,36345,58,24,Male
5196,69428,89,26,Male
5197,16119,1,40,Male
5198,52967,100,39,Male
5199,75723,1,22,Male
5200,8195,54,21,Male
5201,87834,31,26,Female
5202,55839,80,60,Male
5203,27106,23,33,Female
5204,99473,95,42,Male
5205,74710,44,36,Male
5206,53076,65,34,Female
5207,27192,1,24,Female
5208,37489,87,75,Female
5209,61410,19,34,Female
5210,92981,66,21,Female
5211,25992,49,87,Male
5212,29236,98,51,Female
5213,35271,1,75,Female
5214,95826,86,25,Male
5215,44917,47,13,Female
5216,80562,73,56,Female
5217,20893,21,18,Female
5218,32399,100,30,Female
5219,85870,1,68,Female
5220,9442,79,64,Female
5221,35069,49,42,Male
5222,42427,77,55,Male
5223,77248,8,36,Male
5224,89042,80,12,Female
5225,81122,34,26,Female
5226,1567,62,92,Male
5227,11135,1,67,Female
5228,9684,80,46,Male
5229,1354,1,94,Male
5230,65064,84,29,Male
5231,80039,53,43,Female
5232,7139,87,28,Male
5233,83652,14,19,Female
5234,7802,96,22,Male
5235,54020,31,68,Male
5236,6229,95,24,Male
5237,88704,23,62,Female
5238,88074,100,95,Male
5239,54203,1,37,Male
5240,53238,59,14,Female
5241,15029,35,47,Male
5242,21961,80,87,Female
5243,1244,12,34,Female
5244,77219,90,89,Male
5245,44938,37,56,Male
5246,74460,60,97,Male
5247,28380,11,76,Female
5248,7832,92,49,Female
5249,57298,1,71,Male
5250,25525,86,78,Female
5251,62851,35,62,Male
5252,14388,91,31,Male
5253,49294,1,62,Female
5254,47646,93,37,Male
5255,82757,33,96,Female
5256,13336,94,75,Female
5257,85094,19,49,Male
5258,25407,98,25,Male
5259,88652,19,100,Female
5260,73098,52,22,Female
5261,87236,36,87,Male
5262,65311,67,81,Female
5263,83910,1,40,Male
5264,52890,89,62,Male
5265,29404,27,42,Female
5266,90152,74,94,Male
5267,91732,10,51,Female
5268,32022,84,42,Female
5269,23641,22,61,Female
5270,98463,84,83,Female
5271,92558,24,100,Male
5272,98884,78,44,Male
5273,9941,19,72,Female
5274,46225,82,95,Male
5275,86496,33,83,Male
5276,28887,76,57,Female
5277,40478,19,96,Male
5278,13394,80,56,Female
5279,27341,1,86,Male
5280,57268,79,47,Male
5281,26723,21,73,Female
5282,49028,86,98,Female
5283,67847,1,73,Female
5284,39673,59,100,Female
5285,9622,59,87,Male
5286,757,78,86,Male
5287,91851,20,27,Male
5288,79852,74,47,Male
5289,3497,1,32,Female
5290,87562,58,40,Female
5291,21017,48,43,Female
5292,83557,65,14,Male
5293,93938,23,37,Female
5294,51772,79,55,Male
5295,31261,22,42,Female
5296,76674,60,92,Female
5297,37693,1,82,Female
5298,12100,100,34,Female
5299,18460,7,63,Male
5300,98376,54,24,Female
5301,84716,56,29,Male
5302,64022,97,71,Male
5303,86151,22,54,Male
5304,32800,63,31,Male
5305,45805,34,30,Female
5306,28688,62,59,Female
5307,59004,4,16,Female
5308,23212,97,84,Male
5309,50998,1,63,Female
5310,49831,53,88,Male
5311,13105,35,61,Female
5312,75400,95,29,Male
5313,58001,5,39,Female
5314,16960,80,97,Male
5315,45778,49,99,Female
5316,40955,93,38,Male
5317,64067,2,14,Female
5318,14847,97,90,Female
5319,28774,22,55,Male
5320,81163,64,73,Female
5321,38664,46,11,Female
5322,36079,62,77,Female
5323,51119,1,12,Female
5324,61829,79,14,Female
5325,36498,33,30,Female
5326,95018,83,30,Female
5327,39191,23,26,Female
5328,49490,83,70,Male
5329,42817,15,52,Male
5330,50799,86,46,Male
5331,71150,54,32,Female
5332,77223,99,99,Male
5333,40144,1,46,Male
5334,82819,78,90,Female
5335,22480,33,87,Male
5336,47431,89,99,Male
5337,25437,7,89,Female
5338,23119,100,33,Female
5339,99810,1,77,Female
5340,60805,77,100,Male
5341,10826,56,89,Male
5342,74676,75,99,Female
5343,77160,16,92,Male
5344,49047,65,96,Female
5345,1982,28,92,Male
5346,85490,89,72,Male
5347,69815,6,43,Male
5348,7312,91,90,Female
5349,86450,1,52,Male
5350,57225,88,57,Female
5351,65604,30,45,Male
5352,31286,98,82,Female
5353,87513,1,25,Male
5354,55256,86,62,Female
5355,58630,23,52,Female
5356,17637,85,19,Female
5357,49766,1,45,Male
5358,3543,100,45,Male
5359,94483,14,68,Male
5360,83632,77,35,Female
5361,83114,53,52,Male
5362,81099,93,87,Male
5363,21676,9,24,Male
5364,86544,68,31,Male
5365,85837,31,77,Male
5366,99693,68,66,Female
5367,45878,3,37,Female
5368,74667,92,55,Male
5369,87914,20,12,Male
5370,2451,76,84,Male
5371,96951,35,70,Female
5372,16506,95,87,Male
5373,24248,4,76,Female
5374,69625,78,36,Male
5375,8104,50,36,Male
5376,74990,64,92,Female
5377,45987,1,68,Female
5378,40428,100,16,Female
5379,17038,1,57,Female
5380,74491,60,44,Female
5381,62150,22,67,Male
5382,6674,67,19,Male
5383,1963,20,67,Male
5384,7543,68,49,Female
5385,17221,29,75,Female
5386,66968,62,96,Female
5387,8330,21,58,Female
5388,34930,96,16,Male
5389,48716,1,41,Female
5390,70779,73,22,Male
5391,71435,25,10,Male
5392,45299,74,73,Male
5393,80631,2,77,Female
5394,38002,95,10,Male
5395,20140,43,97,Male
5396,24061,70,90,Male
5397,45638,1,72,Male
5398,35765,100,96,Female
5399,63232,1,83,Male
5400,23618,78,66,Female
5401,75281,34,11,Male
5402,52492,76,81,Male
5403,52167,1,40,Female
5404,31368,93,82,Female
5405,46097,49,96,Male
5406,38333,75,28,Female
5407,59507,11,83,Female
5408,72972,100,38,Female
5409,32326,12,26,Female
5410,16375,75,63,Male
5411,9182,45,94,Female
5412,40950,61,88,Male
5413,2565,1,64,Female
5414,70560,94,17,Female
5415,34510,33,29,Male
5416,28975,74,65,Male
5417,23267,9,19,Female
5418,4897,100,70,Female
5419,30030,1,80,Male
5420,29482,70,49,Female
5421,64930,23,59,Female
5422,67787,81,67,Male
5423,6590,1,58,Female
5424,38015,92,63,Male
5425,4600,51,62,Male
5426,86687,92,47,Female
5427,49849,17,75,Male
5428,21258,93,46,Male
5429,71728,1,64,Female
5430,71942,56,51,Female
5431,70831,25,20,Male
5432,9136,90,50,Male
5433,27431,5,41,Female
5434,42747,63,29,Male
5435,72994,43,49,Male
5436,51,94,77,Male
5437,28491,2,74,Female
5438,47361,79,84,Male
5439,69290,1,49,Male
5440,88091,67,72,Female
5441,50728,47,32,Male
5442,64079,86,31,Male
5443,97417,1,82,Male
5444,40429,71,86,Female
5445,20653,45,94,Male
5446,2108,83,70,Male
5447,95909,1,97,Male
5448,36583,75,63,Male
5449,64934,1,39,Male
5450,8945,70,40,Male
5451,86257,43,77,Female
5452,41394,73,72,Female
5453,99837,22,76,Female
5454,13785,96,65,Male
5455,36114,34,41,Male
5456,11156,56,79,Male
5457,56982,16,21,Male
5458,97267,75,14,Male
5459,21395,1,72,Female
5460,48225,60,80,Female
5461,70780,36,100,Female
5462,63620,89,56,Male
5463,72554,7,87,Male
5464,58786,80,69,Female
5465,65211,22,43,Male
5466,90417,57,24,Male
5467,76942,17,94,Female
5468,65488,100,61,Male
5469,84834,19,50,Male
5470,46904,84,34,Female
5471,2599,39,55,Female
5472,84719,98,28,Male
5473,25992,1,14,Male
5474,58770,86,57,Female
5475,12943,26,27,Female
5476,18836,86,10,Male
5477,72158,10,17,Male
5478,77318,81,28,Male
5479,77166,1,50,Female
5480,48241,53,77,Female
5481,34528,29,76,Female
5482,91908,81,31,Female
5483,68772,1,53,Female
5484,74216,69,70,Male
5485,83035,30,20,Male
5486,54515,76,16,Male
5487,52527,1,72,Female
5488,59488,84,86,Male
5489,87457,1,86,Female
5490,12836,81,50,Male
5491,95716,25,23,Female
5492,30255,66,43,Female
5493,83442,22,55,Male
5494,73285,64,33,Male
5495,44035,51,10,Female
5496,18540,64,72,Female
5497,76041,1,59,Female
5498,15221,96,15,Female
5499,33400,6,94,Female
5500,87273,82,67,Male
5501,76095,48,65,Female
5502,73937,72,44,Male
5503,29160,25,98,Female
5504,90048,72,69,Female
5505,10691,48,47,Male
5506,45311,77,17,Male
5507,55775,18,22,Male
5508,39313,91,86,Female
5509,90045,1,20,Male
5510,62580,73,26,Male
5511,20703,32,66,Male
5512,3205,64,20,Male
5513,70089,13,20,Male
5514,69838,64,93,Female
5515,99770,40,74,Male
5516,50333,95,93,Male
5517,42974,2,68,Male
5518,81983,96,79,Female
5519,85814,1,84,Female
5520,87099,78,21,Male
5521,51901,47,44,Female
5522,27678,73,85,Male
5523,63804,1,42,Female
5524,189,96,58,Male
5525,799,57,88,Male
5526,59223,68,94,Female
5527,91467,1,48,Male
5528,87793,100,23,Male
5529,35607,16,60,Female
5530,22741,61,81,Male
5531,36870,44,22,Female
5532,62110,65,41,Female
5533,91118,1,31,Female
5534,84982,96,46,Female
5535,10511,39,72,Female
5536,526,81,18,Male
5537,23266,5,79,Female
5538,96111,100,89,Female
5539,41733,1,40,Female
5540,41745,79,77,Male
5541,65984,34,54,Female
5542,48302,62,61,Female
5543,57728,24,96,Female
5544,81610,57,84,Female
5545,34505,33,87,Male
5546,46998,77,69,Female
5547,33178,1,48,Male
5548,84029,80,85,Male
5549,73662,1,81,Female
5550,35171,58,16,Female
5551,39469,50,81,Female
5552,45643,70,23,Male
5553,42589,1,74,Male
5554,97208,76,84,Female
5555,61739,22,79,Female
5556,41596,66,81,Male
5557,26825,19,97,Female
5558,14332,90,41,Male
5559,6103,1,72,Male
5560,58415,85,25,Male
5561,85476,26,38,Female
5562,78488,83,43,Male
5563,54641,19,41,Male
5564,20764,65,75,Male
5565,95014,26,78,Female
5566,32863,73,91,Male
5567,53096,1,30,Female
5568,8041,77,53,Male
5569,48263,1,73,Female
5570,45799,60,39,Female
5571,36432,58,53,Male
5572,6030,64,79,Female
5573,95869,1,99,Male
5574,2966,69,56,Male
5575,37304,46,61,Female
5576,81380,74,48,Male
5577,82060,1,75,Female
5578,87091,100,23,Male
5579,6089,1,37,Female
5580,29400,79,11,Male
5581,17424,22,86,Female
5582,19330,97,33,Female
5583,83457,18,85,Female
5584,36688,61,68,Male
5585,94540,42,39,Male
5586,86314,64,16,Female
5587,17528,1,15,Male
5588,43968,100,27,Female
5589,94688,1,16,Male
5590,91564,73,25,Female
5591,4723,32,20,Male
5592,88918,94,69,Female
5593,95884,24,53,Female
5594,28071,72,59,Male
5595,49151,47,77,Female
5596,1144,67,25,Male
5597,12213,21,71,Female
5598,34457,99,31,Female
5599,72264,1,90,Male
5600,88417,53,62,Male
5601,99846,54,86,Female
5602,6621,90,84,Male
5603,54777,1,68,Female
5604,51714,71,26,Female
5605,12550,24,63,Male
5606,91876,58,68,Male
5607,13432,6,50,Female
5608,6677,78,26,Male
5609,49741,21,50,Female
5610,45534,68,44,Female
5611,22805,47,19,Female
5612,63202,76,58,Male
5613,2205,4,64,Female
5614,63190,64,90,Male
5615,2808,47,48,Male
5616,15058,84,29,Female
5617,96766,1,21,Female
5618,67680,98,34,Male
5619,93699,1,24,Female
5620,18254,77,80,Female
5621,60002,50,18,Female
5622,89527,93,92,Female
5623,51595,1,75,Female
5624,36748,85,33,Female
5625,34187,48,95,Female
5626,94208,95,73,Female
5627,81583,18,77,Female
5628,5277,93,99,Male
5629,56902,1,38,Male
5630,32161,71,24,Male
5631,49460,35,73,Female
5632,2364,73,97,Female
5633,8430,22,16,Female
5634,98262,70,77,Male
5635,28604,29,95,Female
5636,37371,71,84,Female
5637,88732,10,67,Female
5638,61005,75,63,Male
5639,31426,12,27,Female
5640,28003,72,62,Male
5641,92675,33,73,Male
5642,71791,76,29,Female
5643,87328,2,78,Female
5644,3652,95,86,Female
5645,6307,49,77,Male
5646,84798,76,15,Female
5647,55406,16,92,Female
5648,9213,85,87,Female
5649,1403,1,65,Female
5650,54030,70,49,Male
5651,12996,23,15,Male
5652,34370,97,42,Male
5653,61561,6,93,Male
5654,65254,73,17,Female
5655,60029,45,37,Female
5656,40409,68,22,Female
5657,95384,8,95,Male
5658,90805,100,84,Female
5659,1902,1,82,Female
5660,48330,88,33,Male
5661,12359,51,98,Male
5662,20098,100,37,Male
5663,88672,1,47,Male
5664,19674,94,44,Female
5665,2251,29,63,Female
5666,46871,83,31,Male
5667,24591,1,71,Male
5668,91202,100,92,Female
5669,19396,15,28,Female
5670,27122,57,24,Female
5671,61978,29,32,Male
5672,50216,89,40,Male
5673,27281,3,15,Female
5674,53952,86,77,Female
5675,22537,24,18,Male
5676,56764,66,100,Female
5677,83017,24,17,Male
5678,45975,100,42,Male
5679,96746,1,11,Male
5680,97930,86,26,Female
5681,10114,40,44,Male
5682,17985,61,16,Female
5683,83845,21,30,Male
5684,85421,91,17,Female
5685,26691,35,76,Male
5686,49665,56,67,Male
5687,50054,9,78,Male
5688,81499,91,97,Female
5689,5279,15,83,Male
5690,93616,84,80,Female
5691,80667,41,62,Female
5692,88911,70,23,Male
5693,44067,19,97,Female
5694,26639,93,50,Male
5695,35608,27,97,Female
5696,70511,85,93,Female
5697,64913,1,57,Female
5698,70597,76,27,Male
5699,84886,17,15,Female
5700,95001,72,70,Female
5701,74783,30,14,Female
5702,89343,82,36,Male
5703,21734,20,35,Male
5704,36492,82,12,Male
5705,30875,42,45,Male
5706,24453,66,47,Female
5707,13217,2,76,Female
5708,9133,100,95,Male
5709,33339,11,78,Female
5710,60873,60,94,Male
5711,14538,22,67,Female
5712,83453,91,61,Female
5713,61289,20,42,Female
5714,44191,89,17,Female
5715,12685,53,17,Male
5716,30825,62,86,Female
5717,83220,17,84,Female
5718,57290,75,70,Female
5719,47342,1,87,Male
5720,83247,78,17,Female
5721,54288,23,21,Female
5722,26622,78,35,Male
5723,54820,1,50,Male
5724,30889,82,85,Male
5725,55214,33,10,Male
5726,38624,84,62,Female
5727,45420,16,71,Female
5728,15773,86,89,Female
5729,55852,1,54,Male
5730,73932,55,92,Female
5731,87320,56,45,Female
5732,97847,99,72,Female
5733,96134,1,68,Female
5734,74628,79,45,Female
5735,3159,44,54,Female
5736,18706,62,67,Male
5737,71632,1,89,Male
5738,79996,91,10,Male
5739,27924,12,20,Female
5740,31854,76,12,Female
5741,17111,54,96,Female
5742,15029,64,59,Male
5743,48106,16,38,Male
